frame,input_angle,rglob_x,rglob_y,rglob_z,tglob_x,tglob_y,tglob_z,marker_id,tx_local,ty_local,tz_local
208,14.0,-1.718482440533359,-1.2745523356637285,0.8258153406640211,254.3999044212512,86.12826106036063,268.7373487771139,4,0.19642895559693574,0.08072467603872709,0.21707304323117704
208,14.0,-1.718482440533359,-1.2745523356637285,0.8258153406640211,254.3999044212512,86.12826106036063,268.7373487771139,9,0.2205009067490143,0.05807686871735791,0.23313328760789626
213,13.0,-1.6902177269418557,-1.3425933468933786,0.8314853649384504,260.87223187969806,101.26503807163624,273.2083486765606,2,0.20201102153030487,0.07789322781508892,0.19330233355560844
213,13.0,-1.6902177269418557,-1.3425933468933786,0.8314853649384504,260.87223187969806,101.26503807163624,273.2083486765606,4,0.19664233129023712,0.0905359366672481,0.21507246894235818
213,13.0,-1.6902177269418557,-1.3425933468933786,0.8314853649384504,260.87223187969806,101.26503807163624,273.2083486765606,9,0.22662626354066412,0.07098639439589587,0.23533491980180193
219,10.0,-1.6859822473002124,-1.3473200499165552,0.8481104060052036,263.5193751633892,105.6212599064334,275.09780239116157,2,0.20186304123900958,0.08029776236884915,0.19278587393205063
219,10.0,-1.6859822473002124,-1.3473200499165552,0.8481104060052036,263.5193751633892,105.6212599064334,275.09780239116157,4,0.19540582848546026,0.09238398797741515,0.21313894204835174
219,10.0,-1.6859822473002124,-1.3473200499165552,0.8481104060052036,263.5193751633892,105.6212599064334,275.09780239116157,9,0.22898072179468873,0.07447455222809003,0.2371481613121396
224,8.0,-1.6981688975453337,-1.3802964733704874,1.0921206154602994,262.1226598656523,113.08851002229598,271.8117549789675,2,0.2026465135891575,0.08315488934476517,0.19324121922270635
224,8.0,-1.6981688975453337,-1.3802964733704874,1.0921206154602994,262.1226598656523,113.08851002229598,271.8117549789675,4,0.1959028079368014,0.0951007746070027,0.21326446356863976
224,8.0,-1.6981688975453337,-1.3802964733704874,1.0921206154602994,262.1226598656523,113.08851002229598,271.8117549789675,9,0.22854655212476613,0.07729902460398119,0.23575552704530506
224,8.0,-1.6981688975453337,-1.3802964733704874,1.0921206154602994,262.1226598656523,113.08851002229598,271.8117549789675,8,0.26931456224849887,0.1430194631490044,0.2708512200090608
229,7.0,-1.7008740916671994,-1.3868137706652122,1.0836101608604547,261.7466872451186,112.81111222907175,271.7472027411125,2,0.20221361441345403,0.08291544676119927,0.19294858378866198
229,7.0,-1.7008740916671994,-1.3868137706652122,1.0836101608604547,261.7466872451186,112.81111222907175,271.7472027411125,4,0.1966140265825678,0.09534546313271149,0.2141743317983911
229,7.0,-1.7008740916671994,-1.3868137706652122,1.0836101608604547,261.7466872451186,112.81111222907175,271.7472027411125,9,0.2294594343575891,0.07750399611876475,0.23676066740109375
229,7.0,-1.7008740916671994,-1.3868137706652122,1.0836101608604547,261.7466872451186,112.81111222907175,271.7472027411125,8,0.2711283699279191,0.1438607422630476,0.2728331877073732
235,5.0,-1.6585161681293195,-1.4058674173762755,0.836640697838898,268.5202909206876,118.72482389636569,279.359101820698,2,0.20272208694041996,0.08928858882702245,0.1928226928121051
235,5.0,-1.6585161681293195,-1.4058674173762755,0.836640697838898,268.5202909206876,118.72482389636569,279.359101820698,4,0.19759981128162613,0.10174029316248276,0.21434863088841657
235,5.0,-1.6585161681293195,-1.4058674173762755,0.836640697838898,268.5202909206876,118.72482389636569,279.359101820698,9,0.23386830814939413,0.0858596326417794,0.23942766795485979
240,5.0,-1.6843928986711807,-1.4612622298735083,1.0921726823054574,266.8886718588598,127.92000949091349,276.40909151686,2,0.2039068821856879,0.09333960446590356,0.1937916521639276
240,5.0,-1.6843928986711807,-1.4612622298735083,1.0921726823054574,266.8886718588598,127.92000949091349,276.40909151686,4,0.1969221107354674,0.1047572482456781,0.21329835986609774
240,5.0,-1.6843928986711807,-1.4612622298735083,1.0921726823054574,266.8886718588598,127.92000949091349,276.40909151686,9,0.2349748325701299,0.09015982607076521,0.23974099376409533
240,5.0,-1.6843928986711807,-1.4612622298735083,1.0921726823054574,266.8886718588598,127.92000949091349,276.40909151686,8,0.27141486712887,0.1574256478941371,0.27334186923257325
245,4.0,-1.6815628212960916,-1.4906923967235723,1.111018773051357,268.3828295926596,133.90170354560289,278.3276268848694,2,0.20503519212593435,0.09744414888728367,0.1950140169687098
245,4.0,-1.6815628212960916,-1.4906923967235723,1.111018773051357,268.3828295926596,133.90170354560289,278.3276268848694,4,0.19552417358566881,0.10755771141213319,0.2117507866713202
245,4.0,-1.6815628212960916,-1.4906923967235723,1.111018773051357,268.3828295926596,133.90170354560289,278.3276268848694,9,0.23805177138455272,0.09561725575817014,0.24258485805927318
245,4.0,-1.6815628212960916,-1.4906923967235723,1.111018773051357,268.3828295926596,133.90170354560289,278.3276268848694,8,0.26670270502371735,0.16016480786671292,0.2694489940671743
251,2.0,-1.694766108048801,-1.4822479025143205,1.1743815282548957,269.47411707820834,136.4904187994957,279.0848881105952,2,0.20489565005675706,0.09796963921410597,0.19498543613319827
251,2.0,-1.694766108048801,-1.4822479025143205,1.1743815282548957,269.47411707820834,136.4904187994957,279.0848881105952,4,0.19278814342835496,0.10697423971785301,0.20890046482285737
251,2.0,-1.694766108048801,-1.4822479025143205,1.1743815282548957,269.47411707820834,136.4904187994957,279.0848881105952,9,0.24265638644558174,0.09876013253733894,0.24785337612960986
251,2.0,-1.694766108048801,-1.4822479025143205,1.1743815282548957,269.47411707820834,136.4904187994957,279.0848881105952,8,0.26131139194149605,0.15847617849562687,0.263445207698391
256,0.0,-1.6865506995052746,-1.4939946117623537,1.1749063284585675,270.6407338661251,139.33764856519616,280.3079612374493,2,0.20477926360320353,0.0996469020641326,0.19486316574070217
256,0.0,-1.6865506995052746,-1.4939946117623537,1.1749063284585675,270.6407338661251,139.33764856519616,280.3079612374493,4,0.1933332691981047,0.10890495091478464,0.2093565391705687
256,0.0,-1.6865506995052746,-1.4939946117623537,1.1749063284585675,270.6407338661251,139.33764856519616,280.3079612374493,9,0.24287090580575776,0.1009018998920236,0.24755801250034504
256,0.0,-1.6865506995052746,-1.4939946117623537,1.1749063284585675,270.6407338661251,139.33764856519616,280.3079612374493,8,0.26109541979631606,0.16081854388851202,0.26362444322052797
262,0.0,-1.679477360355594,-1.4749509542874686,1.1847082943052418,271.4824955492192,139.3617137705849,280.7068901826151,4,0.19270401948717983,0.10836145387559103,0.20872249572609203
262,0.0,-1.679477360355594,-1.4749509542874686,1.1847082943052418,271.4824955492192,139.3617137705849,280.7068901826151,2,0.20484380453809523,0.09948678459786202,0.19491141762361455
262,0.0,-1.679477360355594,-1.4749509542874686,1.1847082943052418,271.4824955492192,139.3617137705849,280.7068901826151,9,0.2422258764467731,0.10046352548069996,0.2469312343692689
262,0.0,-1.679477360355594,-1.4749509542874686,1.1847082943052418,271.4824955492192,139.3617137705849,280.7068901826151,8,0.26667331614638395,0.16382006865488707,0.26909140654969893
