frame,yaw,input_angle,pred_angle
152,5.5446730118606276,35.0,42.324024483608284
152,5.5446730118606276,35.0,42.324024483608284
153,7.76836166787529,35.0,32.01596543098107
153,7.76836166787529,35.0,32.01596543098107
153,7.76836166787529,35.0,32.01596543098107
153,7.76836166787529,35.0,32.01596543098107
153,7.76836166787529,35.0,32.01596543098107
154,6.672726068741872,35.0,37.09485829913509
154,6.672726068741872,35.0,37.09485829913509
154,6.672726068741872,35.0,37.09485829913509
154,6.672726068741872,35.0,37.09485829913509
155,9.2104241809061,35.0,25.331187190243575
155,9.2104241809061,35.0,25.331187190243575
155,9.2104241809061,35.0,25.331187190243575
155,9.2104241809061,35.0,25.331187190243575
155,9.2104241809061,35.0,25.331187190243575
156,7.039230978098662,35.0,35.39590002163121
156,7.039230978098662,35.0,35.39590002163121
156,7.039230978098662,35.0,35.39590002163121
156,7.039230978098662,35.0,35.39590002163121
157,9.501042777309053,35.0,23.984005045202537
157,9.501042777309053,35.0,23.984005045202537
157,9.501042777309053,35.0,23.984005045202537
157,9.501042777309053,35.0,23.984005045202537
158,5.666843575850115,34.0,41.75769457735539
158,5.666843575850115,34.0,41.75769457735539
158,5.666843575850115,34.0,41.75769457735539
159,7.62205596409308,34.0,32.694175408913004
159,7.62205596409308,34.0,32.694175408913004
159,7.62205596409308,34.0,32.694175408913004
159,7.62205596409308,34.0,32.694175408913004
160,9.331694568003584,34.0,24.76903011481189
160,9.331694568003584,34.0,24.76903011481189
160,9.331694568003584,34.0,24.76903011481189
161,7.53328494960307,34.0,33.105679446157424
161,7.53328494960307,34.0,33.105679446157424
161,7.53328494960307,34.0,33.105679446157424
161,7.53328494960307,34.0,33.105679446157424
162,9.368723757236449,34.0,24.59737880551063
162,9.368723757236449,34.0,24.59737880551063
162,9.368723757236449,34.0,24.59737880551063
163,7.212837090599304,33.0,34.59113715399087
163,7.212837090599304,33.0,34.59113715399087
163,7.212837090599304,33.0,34.59113715399087
164,7.361221688943443,33.0,33.903290319815326
164,7.361221688943443,33.0,33.903290319815326
164,7.361221688943443,33.0,33.903290319815326
164,7.361221688943443,33.0,33.903290319815326
165,9.32517568868804,33.0,24.799248820456597
165,9.32517568868804,33.0,24.799248820456597
165,9.32517568868804,33.0,24.799248820456597
165,9.32517568868804,33.0,24.799248820456597
166,9.38728515205893,33.0,24.511336205341877
166,9.38728515205893,33.0,24.511336205341877
166,9.38728515205893,33.0,24.511336205341877
166,9.38728515205893,33.0,24.511336205341877
166,9.38728515205893,33.0,24.511336205341877
167,6.4751313281048,33.0,38.01082207376976
167,6.4751313281048,33.0,38.01082207376976
167,6.4751313281048,33.0,38.01082207376976
168,7.159946642122573,32.0,34.83631440249795
168,7.159946642122573,32.0,34.83631440249795
168,7.159946642122573,32.0,34.83631440249795
169,7.094617310928994,32.0,35.13915293251904
169,7.094617310928994,32.0,35.13915293251904
169,7.094617310928994,32.0,35.13915293251904
170,7.246431923307364,31.0,34.43540603647082
170,7.246431923307364,31.0,34.43540603647082
170,7.246431923307364,31.0,34.43540603647082
170,7.246431923307364,31.0,34.43540603647082
171,9.991342572598834,30.0,21.711187207297094
171,9.991342572598834,30.0,21.711187207297094
171,9.991342572598834,30.0,21.711187207297094
172,7.613242012659893,30.0,32.735033076471154
172,7.613242012659893,30.0,32.735033076471154
172,7.613242012659893,30.0,32.735033076471154
173,7.205814588673023,30.0,34.6236904362849
173,7.205814588673023,30.0,34.6236904362849
173,7.205814588673023,30.0,34.6236904362849
174,7.627045458199808,29.0,32.67104627176704
174,7.627045458199808,29.0,32.67104627176704
174,7.627045458199808,29.0,32.67104627176704
175,6.4123223463698915,29.0,38.30197735353774
175,6.4123223463698915,29.0,38.30197735353774
175,6.4123223463698915,29.0,38.30197735353774
175,6.4123223463698915,29.0,38.30197735353774
176,10.45100939677181,29.0,19.58037057732846
176,10.45100939677181,29.0,19.58037057732846
176,10.45100939677181,29.0,19.58037057732846
177,6.7422907069544085,28.0,36.772386717185015
177,6.7422907069544085,28.0,36.772386717185015
177,6.7422907069544085,28.0,36.772386717185015
178,7.0090583057169065,28.0,35.53576748367247
178,7.0090583057169065,28.0,35.53576748367247
178,7.0090583057169065,28.0,35.53576748367247
179,6.20685305931301,28.0,39.2544441203015
179,6.20685305931301,28.0,39.2544441203015
179,6.20685305931301,28.0,39.2544441203015
180,6.105794347466325,27.0,39.722908609105005
180,6.105794347466325,27.0,39.722908609105005
180,6.105794347466325,27.0,39.722908609105005
180,6.105794347466325,27.0,39.722908609105005
181,9.958488517781396,27.0,21.8634843988398
181,9.958488517781396,27.0,21.8634843988398
181,9.958488517781396,27.0,21.8634843988398
181,9.958488517781396,27.0,21.8634843988398
182,10.040391605218156,27.0,21.483817101618563
182,10.040391605218156,27.0,21.483817101618563
182,10.040391605218156,27.0,21.483817101618563
182,10.040391605218156,27.0,21.483817101618563
183,10.01237881339546,26.0,21.61367229135309
183,10.01237881339546,26.0,21.61367229135309
183,10.01237881339546,26.0,21.61367229135309
184,5.385706665780821,26.0,43.06092372457839
184,5.385706665780821,26.0,43.06092372457839
184,5.385706665780821,26.0,43.06092372457839
185,5.245972039259302,26.0,43.70867302976309
185,5.245972039259302,26.0,43.70867302976309
185,5.245972039259302,26.0,43.70867302976309
185,5.245972039259302,26.0,43.70867302976309
186,9.919153792274033,25.0,22.045823177360823
186,9.919153792274033,25.0,22.045823177360823
186,9.919153792274033,25.0,22.045823177360823
186,9.919153792274033,25.0,22.045823177360823
187,10.162896507452688,25.0,20.915937347834564
187,10.162896507452688,25.0,20.915937347834564
187,10.162896507452688,25.0,20.915937347834564
187,10.162896507452688,25.0,20.915937347834564
188,9.921730940617053,25.0,22.033876632040567
188,9.921730940617053,25.0,22.033876632040567
188,9.921730940617053,25.0,22.033876632040567
189,4.965488683643201,24.0,45.008872581147926
189,4.965488683643201,24.0,45.008872581147926
189,4.965488683643201,24.0,45.008872581147926
190,4.819931778480665,24.0,45.68361145247092
190,4.819931778480665,24.0,45.68361145247092
190,4.819931778480665,24.0,45.68361145247092
191,4.319086151467221,24.0,48.00531520606989
191,4.319086151467221,24.0,48.00531520606989
191,4.319086151467221,24.0,48.00531520606989
192,4.109621024627937,23.0,48.97630495820323
192,4.109621024627937,23.0,48.97630495820323
192,4.109621024627937,23.0,48.97630495820323
193,4.077170863534582,23.0,49.126729873090845
193,4.077170863534582,23.0,49.126729873090845
193,4.077170863534582,23.0,49.126729873090845
194,3.624380072514904,23.0,51.22567218666168
194,3.624380072514904,23.0,51.22567218666168
194,3.624380072514904,23.0,51.22567218666168
195,3.887146522037273,22.0,50.00760055086884
195,3.887146522037273,22.0,50.00760055086884
195,3.887146522037273,22.0,50.00760055086884
195,3.887146522037273,22.0,50.00760055086884
196,9.67673236715232,22.0,23.16958407752894
196,9.67673236715232,22.0,23.16958407752894
196,9.67673236715232,22.0,23.16958407752894
196,9.67673236715232,22.0,23.16958407752894
197,10.096898084407698,22.0,21.221877498353344
197,10.096898084407698,22.0,21.221877498353344
197,10.096898084407698,22.0,21.221877498353344
198,3.0531164145344807,21.0,53.87380348200036
198,3.0531164145344807,21.0,53.87380348200036
198,3.0531164145344807,21.0,53.87380348200036
199,3.076578757506208,21.0,53.76504220545591
199,3.076578757506208,21.0,53.76504220545591
199,3.076578757506208,21.0,53.76504220545591
199,3.076578757506208,21.0,53.76504220545591
200,10.16036392970427,21.0,20.927677283151247
200,10.16036392970427,21.0,20.927677283151247
200,10.16036392970427,21.0,20.927677283151247
201,2.831178532208572,20.0,54.9026115351613
201,2.831178532208572,20.0,54.9026115351613
201,2.831178532208572,20.0,54.9026115351613
202,2.539710078690934,20.0,56.25373325029493
202,2.539710078690934,20.0,56.25373325029493
202,2.539710078690934,20.0,56.25373325029493
202,2.539710078690934,20.0,56.25373325029493
203,10.08892539858809,20.0,21.25883542230293
203,10.08892539858809,20.0,21.25883542230293
203,10.08892539858809,20.0,21.25883542230293
203,10.08892539858809,20.0,21.25883542230293
204,9.87942704406879,19.0,22.229979203592677
204,9.87942704406879,19.0,22.229979203592677
204,9.87942704406879,19.0,22.229979203592677
204,9.87942704406879,19.0,22.229979203592677
205,9.820344668023193,18.0,22.503859550825744
205,9.820344668023193,18.0,22.503859550825744
205,9.820344668023193,18.0,22.503859550825744
206,2.3214049425327503,17.0,57.26570146307676
206,2.3214049425327503,17.0,57.26570146307676
206,2.3214049425327503,17.0,57.26570146307676
207,2.370304502423603,16.0,57.039024248333135
207,2.370304502423603,16.0,57.039024248333135
207,2.370304502423603,16.0,57.039024248333135
208,2.5237062437501,15.0,56.327920108780006
208,2.5237062437501,15.0,56.327920108780006
208,2.5237062437501,15.0,56.327920108780006
209,1.7990224020555974,14.0,59.68724103460588
209,1.7990224020555974,14.0,59.68724103460588
209,1.7990224020555974,14.0,59.68724103460588
209,1.7990224020555974,14.0,59.68724103460588
210,10.420544315113371,13.0,19.721593522334217
210,10.420544315113371,13.0,19.721593522334217
210,10.420544315113371,13.0,19.721593522334217
211,1.734707793322649,12.0,59.985375750080856
211,1.734707793322649,12.0,59.985375750080856
211,1.734707793322649,12.0,59.985375750080856
212,1.2118476804871403,11.0,62.409129140553794
212,1.2118476804871403,11.0,62.409129140553794
212,1.2118476804871403,11.0,62.409129140553794
213,0.8876051095108318,10.0,63.91217749220101
213,0.8876051095108318,10.0,63.91217749220101
213,0.8876051095108318,10.0,63.91217749220101
214,0.718010367224803,9.0,64.69834538210365
214,0.718010367224803,9.0,64.69834538210365
214,0.718010367224803,9.0,64.69834538210365
214,0.718010367224803,9.0,64.69834538210365
215,10.166813714581592,9.0,20.897778869444657
215,10.166813714581592,9.0,20.897778869444657
215,10.166813714581592,9.0,20.897778869444657
216,1.1548053875300377,8.0,62.67355254475144
216,1.1548053875300377,8.0,62.67355254475144
216,1.1548053875300377,8.0,62.67355254475144
216,1.1548053875300377,8.0,62.67355254475144
217,10.31832902712888,8.0,20.19541939799155
217,10.31832902712888,8.0,20.19541939799155
217,10.31832902712888,8.0,20.19541939799155
217,10.31832902712888,8.0,20.19541939799155
218,10.57380606620755,7.0,19.011138316964214
218,10.57380606620755,7.0,19.011138316964214
218,10.57380606620755,7.0,19.011138316964214
218,10.57380606620755,7.0,19.011138316964214
219,10.715400510405704,7.0,18.35476770124395
219,10.715400510405704,7.0,18.35476770124395
219,10.715400510405704,7.0,18.35476770124395
220,1.198209316533965,6.0,62.47235069840556
220,1.198209316533965,6.0,62.47235069840556
220,1.198209316533965,6.0,62.47235069840556
220,1.198209316533965,6.0,62.47235069840556
221,10.755086600117911,6.0,18.17080015020447
221,10.755086600117911,6.0,18.17080015020447
221,10.755086600117911,6.0,18.17080015020447
222,0.9717696657946702,6.0,63.522027003298106
222,0.9717696657946702,6.0,63.522027003298106
222,0.9717696657946702,6.0,63.522027003298106
222,0.9717696657946702,6.0,63.522027003298106
223,11.1200865818874,6.0,16.47881806624185
223,11.1200865818874,6.0,16.47881806624185
223,11.1200865818874,6.0,16.47881806624185
223,11.1200865818874,6.0,16.47881806624185
224,11.222473459075246,6.0,16.00419677723552
224,11.222473459075246,6.0,16.00419677723552
224,11.222473459075246,6.0,16.00419677723552
224,11.222473459075246,6.0,16.00419677723552
225,10.733311732517633,6.0,18.271739020616792
225,10.733311732517633,6.0,18.271739020616792
225,10.733311732517633,6.0,18.271739020616792
225,10.733311732517633,6.0,18.271739020616792
226,10.674105449702422,6.0,18.546193746054634
226,10.674105449702422,6.0,18.546193746054634
226,10.674105449702422,6.0,18.546193746054634
226,10.674105449702422,6.0,18.546193746054634
227,11.176171963477524,6.0,16.218830489358545
227,11.176171963477524,6.0,16.218830489358545
227,11.176171963477524,6.0,16.218830489358545
227,11.176171963477524,6.0,16.218830489358545
228,10.706481826163447,6.0,18.396110864816904
228,10.706481826163447,6.0,18.396110864816904
228,10.706481826163447,6.0,18.396110864816904
228,10.706481826163447,6.0,18.396110864816904
229,10.861214371160656,6.0,17.678837694906008
229,10.861214371160656,6.0,17.678837694906008
229,10.861214371160656,6.0,17.678837694906008
229,10.861214371160656,6.0,17.678837694906008
230,10.470168697400515,6.0,19.49155634438557
230,10.470168697400515,6.0,19.49155634438557
230,10.470168697400515,6.0,19.49155634438557
230,10.470168697400515,6.0,19.49155634438557
231,10.682048047630923,6.0,18.50937529655775
231,10.682048047630923,6.0,18.50937529655775
231,10.682048047630923,6.0,18.50937529655775
231,10.682048047630923,6.0,18.50937529655775
232,10.802567272048414,5.0,17.950700286496392
232,10.802567272048414,5.0,17.950700286496392
232,10.802567272048414,5.0,17.950700286496392
232,10.802567272048414,5.0,17.950700286496392
233,10.997403977269183,5.0,17.047521571435404
233,10.997403977269183,5.0,17.047521571435404
233,10.997403977269183,5.0,17.047521571435404
233,10.997403977269183,5.0,17.047521571435404
234,10.618822157705797,5.0,18.80246318241816
234,10.618822157705797,5.0,18.80246318241816
234,10.618822157705797,5.0,18.80246318241816
235,-0.6052441763563718,5.0,70.83238125083818
235,-0.6052441763563718,5.0,70.83238125083818
235,-0.6052441763563718,5.0,70.83238125083818
236,-0.3617715107097935,5.0,69.70374725416912
236,-0.3617715107097935,5.0,69.70374725416912
236,-0.3617715107097935,5.0,69.70374725416912
237,-0.1199536672158795,5.0,68.58278429742964
237,-0.1199536672158795,5.0,68.58278429742964
237,-0.1199536672158795,5.0,68.58278429742964
237,-0.1199536672158795,5.0,68.58278429742964
238,10.011190951846546,5.0,21.619178703844533
238,10.011190951846546,5.0,21.619178703844533
238,10.011190951846546,5.0,21.619178703844533
238,10.011190951846546,5.0,21.619178703844533
239,9.995667890230049,5.0,21.69113690509164
239,9.995667890230049,5.0,21.69113690509164
239,9.995667890230049,5.0,21.69113690509164
239,9.995667890230049,5.0,21.69113690509164
240,9.846009790720084,4.0,22.38488713999076
240,9.846009790720084,4.0,22.38488713999076
240,9.846009790720084,4.0,22.38488713999076
240,9.846009790720084,4.0,22.38488713999076
241,10.032228885837467,4.0,21.521655938983933
241,10.032228885837467,4.0,21.521655938983933
241,10.032228885837467,4.0,21.521655938983933
241,10.032228885837467,4.0,21.521655938983933
242,9.876552010661747,4.0,22.243306615259726
242,9.876552010661747,4.0,22.243306615259726
242,9.876552010661747,4.0,22.243306615259726
242,9.876552010661747,4.0,22.243306615259726
243,9.71814845112022,4.0,22.97759702119579
243,9.71814845112022,4.0,22.97759702119579
243,9.71814845112022,4.0,22.97759702119579
243,9.71814845112022,4.0,22.97759702119579
244,10.15421327560015,4.0,20.956189055941955
244,10.15421327560015,4.0,20.956189055941955
244,10.15421327560015,4.0,20.956189055941955
244,10.15421327560015,4.0,20.956189055941955
245,10.159432317129465,4.0,20.931995836204656
245,10.159432317129465,4.0,20.931995836204656
245,10.159432317129465,4.0,20.931995836204656
245,10.159432317129465,4.0,20.931995836204656
246,10.606049159819015,4.0,18.861673277383517
246,10.606049159819015,4.0,18.861673277383517
246,10.606049159819015,4.0,18.861673277383517
247,1.3487831264645926,3.0,61.77435562596331
247,1.3487831264645926,3.0,61.77435562596331
247,1.3487831264645926,3.0,61.77435562596331
247,1.3487831264645926,3.0,61.77435562596331
248,12.69632818015186,3.0,9.172043607429998
248,12.69632818015186,3.0,9.172043607429998
248,12.69632818015186,3.0,9.172043607429998
248,12.69632818015186,3.0,9.172043607429998
249,13.221078391722893,3.0,6.7395285365265
249,13.221078391722893,3.0,6.7395285365265
249,13.221078391722893,3.0,6.7395285365265
249,13.221078391722893,3.0,6.7395285365265
250,13.471173624962525,3.0,5.580195180194572
250,13.471173624962525,3.0,5.580195180194572
250,13.471173624962525,3.0,5.580195180194572
250,13.471173624962525,3.0,5.580195180194572
251,13.69006450573626,3.0,4.565511708659891
251,13.69006450573626,3.0,4.565511708659891
251,13.69006450573626,3.0,4.565511708659891
251,13.69006450573626,3.0,4.565511708659891
252,13.435542175697115,2.0,5.745367171410642
252,13.435542175697115,2.0,5.745367171410642
252,13.435542175697115,2.0,5.745367171410642
252,13.435542175697115,2.0,5.745367171410642
253,13.515471842792946,2.0,5.374847797553109
253,13.515471842792946,2.0,5.374847797553109
253,13.515471842792946,2.0,5.374847797553109
253,13.515471842792946,2.0,5.374847797553109
254,13.260929153694285,2.0,6.554797636100211
254,13.260929153694285,2.0,6.554797636100211
254,13.260929153694285,2.0,6.554797636100211
254,13.260929153694285,2.0,6.554797636100211
255,13.226024116009054,2.0,6.71660229734195
255,13.226024116009054,2.0,6.71660229734195
255,13.226024116009054,2.0,6.71660229734195
255,13.226024116009054,2.0,6.71660229734195
256,13.228325805550298,2.0,6.705932659914161
256,13.228325805550298,2.0,6.705932659914161
256,13.228325805550298,2.0,6.705932659914161
256,13.228325805550298,2.0,6.705932659914161
257,13.169323885866143,1.0,6.979440046246133
257,13.169323885866143,1.0,6.979440046246133
257,13.169323885866143,1.0,6.979440046246133
258,3.1349466568984017,1.0,53.49447386303749
258,3.1349466568984017,1.0,53.49447386303749
258,3.1349466568984017,1.0,53.49447386303749
258,3.1349466568984017,1.0,53.49447386303749
259,13.269138529732254,0.0,6.51674251864673
259,13.269138529732254,0.0,6.51674251864673
259,13.269138529732254,0.0,6.51674251864673
259,13.269138529732254,0.0,6.51674251864673
260,13.32185990536716,0.0,6.272349018724697
260,13.32185990536716,0.0,6.272349018724697
260,13.32185990536716,0.0,6.272349018724697
260,13.32185990536716,0.0,6.272349018724697
261,13.337077893144254,0.0,6.201805007878505
261,13.337077893144254,0.0,6.201805007878505
261,13.337077893144254,0.0,6.201805007878505
261,13.337077893144254,0.0,6.201805007878505
262,13.32593404599096,0.0,6.2534630645128715
262,13.32593404599096,0.0,6.2534630645128715
262,13.32593404599096,0.0,6.2534630645128715
262,13.32593404599096,0.0,6.2534630645128715
